cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.263,10,0.0,0.0,0.0,0.0,0.0,0.0,15.052026379246392,135.05279413994384,261.96563247175874,337.75368899300844,200.1863342192354,190.3199389102941,172.6374771483649,361.0371990094708,272.05074494361895,186.0709310509598,40.64726430168215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.177,10,0.0,0.0,0.0,0.0,0.0,0.0,15.089879890409875,146.37426142807337,281.4063871865293,293.1089272600901,223.742438045715,784.8062602580299,199.99616507593524,414.0486914598835,293.4258592044247,161.8005546755414,35.425091842651376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.199,10,0.0,0.0,0.0,0.0,0.0,0.0,14.906278274882004,140.25552432991648,271.07335362453034,336.5024363320299,776.5502855462996,391.22076300792423,193.73644199186148,300.04303344813457,272.64533626047944,162.65526740009275,39.051307013902004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.154,10,0.0,0.0,0.0,0.0,0.0,0.0,14.164272521060775,139.42378242287154,274.8741186372232,332.71589237444397,415.8226822589523,790.4573085443653,761.2955776457071,358.38115902566307,284.84229786315507,180.89680703082308,47.52169886635021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.207,10,0.0,0.0,0.0,0.0,0.0,0.0,16.41554004199524,149.83598987113032,258.0392940264285,328.9843180343384,405.74513716091184,162.9402420617821,782.0106611163344,361.786434337401,269.49295069976324,200.09947943551,39.91687978239817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.288,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.062068909632956,159.7012508334291,233.2189752558518,106.30057387876687,139.175794510394,125.3079716583739,241.63462740923887,160.7825315850932,49.11664166311064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.119,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.692999257651316,161.93137016203465,251.30596777689593,425.78682961496077,651.0187692406807,196.13687848075426,464.96983291276746,144.07840600072223,50.46523663337949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.204,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.606119153616646,149.840055225296,188.65560384963533,633.3365298895768,142.73283939696515,159.89986868229022,235.16624050368839,144.83931833128997,57.382166422161035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.227,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.427385592913645,155.8365114105803,252.0432817487511,267.43774187818076,186.6590329757475,654.2731825263654,226.8559097288818,153.5865519680737,65.72463802701566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.162,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64681348589793,192.97141311701097,227.82949251349274,179.56945707588443,665.6496058253235,275.879240244749,111.59919130488368,186.78149057356836,54.44829444581091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.302,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.27298096250247,160.1862202903536,103.21765735064304,115.29758919611413,108.04785251283002,87.2997177783686,124.54868690838332,1.5071115003543656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.211,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.45265868934118,163.4735888682961,161.10332141382122,642.5733982724803,246.37280273014025,181.99494226666232,113.66136105345159,1.8663374957361698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.169,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.01220707525838,164.17631152035176,204.02874341371324,132.45561193445786,628.3601715239963,147.62463004098882,131.879446569937,1.7975828554561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.33185653543848,158.36661646671004,130.15133841589886,116.3563303091376,140.9836557151981,480.6104111924549,114.7001438570314,1.1157170572020054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.158,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.01916563197038,156.6205289077174,590.4724593503532,188.42894135410603,169.4896866270991,157.34735792466253,114.18466032010295,1.5576739934884394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
